cand_id,cmte_id,cycle,total,count,support_oppose_indicator,candidate_id,committee_id,candidate_name,committee_name
P80001571,C00627372,2020,1170625.29,118,O,P80001571,C00627372,"TRUMP, DONALD J.",UNITE HERE PAC
P80001571,C00629147,2020,24500.00,3,S,P80001571,C00629147,"TRUMP, DONALD J.",CAL FREEDOM PAC
P80001571,C00629154,2020,1789.82,6,O,P80001571,C00629154,"TRUMP, DONALD J.",RESURGENT LEFT
P80001571,C00629477,2020,245.03,1,O,P80001571,C00629477,"TRUMP, DONALD J.",ULTRAVIOLET PAC
P80001571,C00629592,2020,20000.00,2,S,P80001571,C00629592,"TRUMP, DONALD J.","OUR FUTURE IN AMERICA, INC."
P80001571,C00631317,2020,3033.00,4,O,P80001571,C00631317,"TRUMP, DONALD J.",BLUE RISING
P80001571,C00631903,2020,285000.00,3,O,P80001571,C00631903,"TRUMP, DONALD J.",PA VALUES
P80001571,C00632398,2020,34174.01,5,O,P80001571,C00632398,"TRUMP, DONALD J.",LET AMERICA VOTE PAC
P80001571,C00632562,2020,39787.81,3,O,P80001571,C00632562,"TRUMP, DONALD J.",INTEGRITY FIRST PAC
P80001571,C00634717,2020,18964.29,42,S,P80001571,C00634717,"TRUMP, DONALD J.",CONSERVATIVE TRIUMPH FUND
P80001571,C00635243,2020,119669.79,16,S,P80001571,C00635243,"TRUMP, DONALD J.",STARS AND STRIPES FOREVER PAC
P80001571,C00636027,2020,5929904.51,14,O,P80001571,C00636027,"TRUMP, DONALD J.",TECH FOR CAMPAIGNS
P80001571,C00637512,2020,45000.00,1,S,P80001571,C00637512,"TRUMP, DONALD J.","AMERICA FIRST ACTION, INC."
P80001571,C00637645,2020,10709.64,3,O,P80001571,C00637645,"TRUMP, DONALD J.",TAKING ACTION FOR SUFFOLK COUNTY
P80001571,C00638379,2020,9902.20,67,O,P80001571,C00638379,"TRUMP, DONALD J.",LOYAL OPPOSITION; THE
P80001571,C00638379,2020,140.00,2,,P80001571,C00638379,"TRUMP, DONALD J.",LOYAL OPPOSITION; THE
P80001571,C00646877,2020,9076012.60,120,O,P80001571,C00646877,"TRUMP, DONALD J.",PACRONYM
P80001571,C00648717,2020,87562.00,2,S,P80001571,C00648717,"TRUMP, DONALD J.",SWAMP DRAINERS FOUNDATION
P80001571,C00648808,2020,92661.37,27,O,P80001571,C00648808,"TRUMP, DONALD J.",VETERANS FOR RESPONSIBLE LEADERSHIP
P80001571,C00648899,2020,749.00,1,S,P80001571,C00648899,"TRUMP, DONALD J.",AMERICA'S CONSTITUTION PAC
P80001571,C00651778,2020,21402.00,4,S,P80001571,,"TRUMP, DONALD J.",
P80001571,C00653030,2020,4388.82,3,S,P80001571,C00653030,"TRUMP, DONALD J.",POLICE ACTION FUND
P80001571,C00653386,2020,100000.00,1,S,P80001571,C00653386,"TRUMP, DONALD J.",US VETERANS ASSISTANCE FOUNDATION
P80001571,C00654814,2020,5185.00,4,S,P80001571,C00654814,"TRUMP, DONALD J.","PATRIOTS, LIBERTY, AND PROSPERITY PAC"
P80001571,C00655886,2020,2084.06,1,S,P80001571,C00655886,"TRUMP, DONALD J.",KEEP TEXAS RED
P80001571,C00658708,2020,2635.62,7,S,P80001571,C00658708,"TRUMP, DONALD J.",VERITAS TRUTH IS FREEDOM
P80001571,C00662072,2020,61239.85,8,S,P80001571,C00662072,"TRUMP, DONALD J.",DRAIN THE DC SWAMP PAC
P80001571,C00662148,2020,30300.40,3,S,P80001571,C00662148,"TRUMP, DONALD J.",BIKERS FOR THE PRESIDENT PAC
P80001571,C00663211,2020,296476.24,119,O,P80001571,C00663211,"TRUMP, DONALD J.",MAD DOG PAC
P80001571,C00667790,2020,50000.00,1,S,P80001571,C00667790,"TRUMP, DONALD J.",FIREFIGHTERS ALLIANCE OF AMERICA LLC
P80001571,C00667865,2020,180000.00,2,S,P80001571,C00667865,"TRUMP, DONALD J.",POLICE OFFICERS DEFENSE ALLIANCE LLC
P80001571,C00668517,2020,741350.18,64,S,P80001571,C00668517,"TRUMP, DONALD J.",BLACK AMERICANS TO RE-ELECT THE PRESIDENT
P80001571,C00669259,2020,54420035.57,164,O,P80001571,C00669259,"TRUMP, DONALD J.",FF PAC
P80001571,C00669960,2020,20672.00,16,O,P80001571,C00669960,"TRUMP, DONALD J.",WHEN DEMOCRATS TURN OUT PAC
P80001571,C00672394,2020,16666.67,1,O,P80001571,C00672394,"TRUMP, DONALD J.",WIN JUSTICE
P80001571,C00672576,2020,250000.00,1,O,P80001571,C00672576,"TRUMP, DONALD J.",BLACK ECONOMIC ALLIANCE PAC
P80001571,C00674697,2020,654130.84,89,O,P80001571,C00674697,"TRUMP, DONALD J.",SUNRISE PAC
P80001571,C00678839,2020,145279.97,41,O,P80001571,C00678839,"TRUMP, DONALD J.",INDIVISIBLE ACTION
P80001571,C00681403,2020,26.35,1,S,P80001571,C00681403,"TRUMP, DONALD J.",RURAL AND RED POLITICAL ACTION COMMITTEE
P80001571,C00681825,2020,374678.04,18,S,P80001571,C00681825,"TRUMP, DONALD J.",LAW ENFORCEMENT FOR A SAFER AMERICA PAC
P80001571,C00682203,2020,957.10,11,O,P80001571,C00682203,"TRUMP, DONALD J.",THE REALLY ONLINE LEFTY LEAGUE
P80001571,C00682815,2020,19586.00,4,O,P80001571,C00682815,"TRUMP, DONALD J.",SUPERFANNYPAC
P80001571,C00683599,2020,4782305.52,70,O,P80001571,C00683599,"TRUMP, DONALD J.",CHANGE NOW
P80001571,C00683896,2020,210500.00,13,S,P80001571,C00683896,"TRUMP, DONALD J.",AMERICA FIGHTING BACK PAC
P80001571,C00684530,2020,67805.52,17,O,P80001571,C00684530,"TRUMP, DONALD J.",PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND
P80001571,C00684555,2020,9000.00,9,O,P80001571,C00684555,"TRUMP, DONALD J.",REGULAR PEOPLE
P80001571,C00684969,2020,166360.85,10,O,P80001571,C00684969,"TRUMP, DONALD J.",JDCA PAC
P80001571,C00685628,2020,447.55,3,O,P80001571,C00685628,"TRUMP, DONALD J.",VOTE TRIPLING PAC
P80001571,C00685693,2020,12942.73,7,O,P80001571,C00685693,"TRUMP, DONALD J.",CASA IN ACTION PAC
P80001571,C00685768,2020,121595.58,4,O,P80001571,C00685768,"TRUMP, DONALD J.",OUR FUTURE IS BLACK PAC
P80001571,C00685859,2020,4648.66,64,O,P80001571,C00685859,"TRUMP, DONALD J.",IXNAY PAC
P80001571,C00686832,2020,23650.01,12,O,P80001571,C00686832,"TRUMP, DONALD J.",WAY TO LEAD PAC
P80001571,C00687012,2020,3000.00,1,S,P80001571,C00687012,"TRUMP, DONALD J.",SECURITY IN AMERICA PAC
P80001571,C00688069,2020,373034.67,28,S,P80001571,C00688069,"TRUMP, DONALD J.",SUPPORT AMERICAN LEADERS PAC
P80001571,C00688655,2020,5280147.92,28,O,P80001571,C00688655,"TRUMP, DONALD J.",EVERYTOWN FOR GUN SAFETY VICTORY FUND (EVERYTOWN VICTORY FUND)
P80001571,C00689356,2020,5000.00,3,S,P80001571,C00689356,"TRUMP, DONALD J.",KEEPING AMERICA GREAT PAC
P80001571,C00690420,2020,224.99,17,O,P80001571,C00690420,"TRUMP, DONALD J.",MAKING US GREAT AGAIN
P80001571,C00690867,2020,14891.32,1,O,P80001571,C00690867,"TRUMP, DONALD J.",LEFT OF CENTER PAC
P80001571,C00692129,2020,532000.00,328,S,P80001571,C00692129,"TRUMP, DONALD J.",TEA PARTY PAC
P80001571,C00692327,2020,315960.00,1,S,P80001571,C00692327,"TRUMP, DONALD J.",LETS GET TO WORK PAC
P80001571,C00692467,2020,20000.00,2,S,P80001571,C00692467,"TRUMP, DONALD J.",FOUR MORE YEARS PAC
P80001571,C00695528,2020,458820.90,2,O,P80001571,C00695528,"TRUMP, DONALD J.",AMERICA'S FUTURE MAJORITY FUND
P80001571,C00697862,2020,32860.29,12,S,P80001571,C00697862,"TRUMP, DONALD J.",CAMPAIGN TO SUPPORT THE PRESIDENT
P80001571,C00698019,2020,602.07,6,S,P80001571,C00698019,"TRUMP, DONALD J.",CITIZENS FOR AN UNDIVIDED AMERICA
P80001571,C00699603,2020,325.00,1,S,P80001571,C00699603,"TRUMP, DONALD J.",OHIO STRONG ACTION
P80001571,C00701888,2020,1392963.81,7,O,P80001571,C00701888,"TRUMP, DONALD J.",UNITE THE COUNTRY
P80001571,C00703082,2020,570489.90,57,O,P80001571,C00703082,"TRUMP, DONALD J.",ARTISTS UNITED FOR CHANGE
P80001571,C00703082,2020,1101.31,1,S,P80001571,C00703082,"TRUMP, DONALD J.",ARTISTS UNITED FOR CHANGE
P80001571,C00707844,2020,2661598.92,10,O,P80001571,C00707844,"TRUMP, DONALD J.",EDF ACTION VOTES
P80001571,C00709691,2020,27975.30,3,S,P80001571,C00709691,"TRUMP, DONALD J.","NEW JOURNEY PAC, INC."
P80001571,C00710178,2020,167283.04,6,S,P80001571,C00710178,"TRUMP, DONALD J.",HONORING AMERICAN LAW ENFORCEMENT PAC (AKA HALE PAC)
P80001571,C00711861,2020,10544.00,4,O,P80001571,C00711861,"TRUMP, DONALD J.",BPOLITICAL PAC
P80001571,C00718353,2020,5330.00,2,O,P80001571,C00718353,"TRUMP, DONALD J.",MILLIONS OF MICHIGANIANS
P80001571,C00720029,2020,14477.55,13,O,P80001571,C00720029,"TRUMP, DONALD J.",EVERYDAY PEOPLE
P80001571,C00720227,2020,9848.39,10,S,P80001571,C00720227,"TRUMP, DONALD J.",AMERICA FIRST VICTORY FUND
P80001571,C00720540,2020,73600.00,1,S,P80001571,C00720540,"TRUMP, DONALD J.",STAND AMERICA PAC
P80001571,C00721688,2020,161797.36,45,O,P80001571,C00721688,"TRUMP, DONALD J.",FLORIDA HOMEOWNERS PROTECTION POLITICAL ACTION COMMITTEE
P80001571,C00721886,2020,58947.20,6,O,P80001571,C00721886,"TRUMP, DONALD J.",HOMETOWN VALUES PAC
P80001571,C00723098,2020,833683.99,15,O,P80001571,C00723098,"TRUMP, DONALD J.",SUPERMAJORITY PAC
P80001571,C00723148,2020,95153.53,105,O,P80001571,C00723148,"TRUMP, DONALD J.",VISUAL DISOBEDIENCE CAMPAIGN COMMITTEE
P80001571,C00724203,2020,187807.17,15,O,P80001571,C00724203,"TRUMP, DONALD J.",SOMOS PAC
P80001571,C00724559,2020,49344.93,2,O,P80001571,C00724559,"TRUMP, DONALD J.",RED WINE AND BLUE PAC
P80001571,C00725820,2020,33837162.38,260,O,P80001571,C00725820,"TRUMP, DONALD J.",THE LINCOLN PROJECT
P80001571,C00725820,2020,17792.00,1,S,P80001571,C00725820,"TRUMP, DONALD J.",THE LINCOLN PROJECT
P80001571,C00727008,2020,36977.77,59,O,P80001571,C00727008,"TRUMP, DONALD J.",REBELLION PAC
P80001571,C00727230,2020,495000.00,1,S,P80001571,C00727230,"TRUMP, DONALD J.",TAKE BACK THE WEST PAC
P80001571,C00727602,2020,3000.00,1,S,P80001571,C00727602,"TRUMP, DONALD J.",MAKING CONGRESS GREAT AGAIN
P80001571,C00728253,2020,222.31,4,O,P80001571,C00728253,"TRUMP, DONALD J.",SWING STATE PAC
P80001571,C00728352,2020,36391.90,20,O,P80001571,C00728352,"TRUMP, DONALD J.",DREAM DEFENDERS FIGHT PAC
P80001571,C00728642,2020,65.89,11,O,P80001571,C00728642,"TRUMP, DONALD J.",ONE CHANCE INITIATIVE
P80001571,C00733899,2020,50000.00,2,S,P80001571,C00733899,"TRUMP, DONALD J.",PATRIOTS PAC OF AMERICA
P80001571,C00733972,2020,10000.00,1,S,P80001571,C00733972,"TRUMP, DONALD J.",CHRISTIANS FOR THE PRESIDENT
P80001571,C00734616,2020,8286.59,8,O,P80001571,C00734616,"TRUMP, DONALD J.",RED WHITE AND DEFINITELY BLUE
P80001571,C00734723,2020,224.28,3,S,P80001571,C00734723,"TRUMP, DONALD J.",PATRIOT DEFENDERS OF AMERICA
P80001571,C00735100,2020,20000.00,3,O,P80001571,C00735100,"TRUMP, DONALD J.",E PLURIBUS UNUM PAC
P80001571,C00736009,2020,135666.97,5,O,P80001571,C00736009,"TRUMP, DONALD J.",POPULAR DEMOCRACY PAC
P80001571,C00736637,2020,1136290.78,72,O,P80001571,C00736637,"TRUMP, DONALD J.",COMMITTEE TO PROTECT MEDICARE PAC
P80001571,C00738039,2020,434046.59,110,O,P80001571,C00738039,"TRUMP, DONALD J.",MIJENTE PAC
P80001571,C00738674,2020,262000.00,3,O,P80001571,C00738674,"TRUMP, DONALD J.",NARAL FREEDOM FUND
P80001571,C00739151,2020,819500.00,6,S,P80001571,C00739151,"TRUMP, DONALD J.",PATRIOTS OF AMERICA PAC
P80001571,C00739524,2020,2293.91,1,S,P80001571,C00739524,"TRUMP, DONALD J.",LIBERTY LEADERSHIP FUND
P80001571,C00740126,2020,15000.00,1,O,P80001571,C00740126,"TRUMP, DONALD J.",UNITEDEMOCRATS PAC
P80001571,C00740514,2020,1362.97,2,S,P80001571,C00740514,"TRUMP, DONALD J.",CONCERNED CITIZEN
P80001571,C00742064,2020,1886.18,15,O,P80001571,C00742064,"TRUMP, DONALD J.",CALL TO ACTION PAC
P80001571,C00742775,2020,153873.73,35,O,P80001571,C00742775,"TRUMP, DONALD J.",VOTE VALUES
P80001571,C00742932,2020,16486.00,2,O,P80001571,C00742932,"TRUMP, DONALD J.",WIN THE WEST
P80001571,C00743427,2020,780337.64,43,O,P80001571,C00743427,"TRUMP, DONALD J.",STOP 45 PAC
P80001571,C00743989,2020,29790.08,6,S,P80001571,C00743989,"TRUMP, DONALD J.","GOD, GUNS, LIFE PAC"
P80001571,C00744185,2020,2646093.47,18,O,P80001571,C00744185,"TRUMP, DONALD J.",NUESTRO PAC
P80001571,C00744185,2020,50000.00,1,S,P80001571,C00744185,"TRUMP, DONALD J.",NUESTRO PAC
P80001571,C00744789,2020,320543.25,6,O,P80001571,C00744789,"TRUMP, DONALD J.",AMERICA'S PROGRESSIVE PROMISE PAC
P80001571,C00744920,2020,31349.63,1,O,P80001571,C00744920,"TRUMP, DONALD J.",FAMILY FRIENDLY ACTION PAC
P80001571,C00744961,2020,30000.00,1,S,P80001571,C00744961,"TRUMP, DONALD J.",KEEP AMERICA FIRST PAC
P80001571,C00745265,2020,15170.26,4,S,P80001571,C00745265,"TRUMP, DONALD J.",MICHIGAN CHINESE CONSERVATIVE ALLIANCE
P80001571,C00745521,2020,6590.22,3,S,P80001571,C00745521,"TRUMP, DONALD J.",RIGHT FOR NEW YORK
P80001571,C00745745,2020,1146765.95,33,O,P80001571,C00745745,"TRUMP, DONALD J.",UNION 2020
P80001571,C00745745,2020,2500.00,1,S,P80001571,C00745745,"TRUMP, DONALD J.",UNION 2020
P80001571,C00746073,2020,1018717.00,39,O,P80001571,C00746073,"TRUMP, DONALD J.",MEIDASTOUCH
P80001571,C00746107,2020,213023.45,12,O,P80001571,C00746107,"TRUMP, DONALD J.",PROGRESSNOW AZ - FEDERAL
P80001571,C00747097,2020,535168.77,13,O,P80001571,C00747097,"TRUMP, DONALD J.",JUST THE TRUTH POLITICAL ACTION COMMITTEE
P80001571,C00748038,2020,243.61,2,O,P80001571,C00748038,"TRUMP, DONALD J.",SAD REALITY ACCEPTANCE COMMITTEE
P80001571,C00748061,2020,24000.00,29,O,P80001571,C00748061,"TRUMP, DONALD J.",AMERICA'S FUTURE FIRST
P80001571,C00748145,2020,1028.62,15,O,P80001571,C00748145,"TRUMP, DONALD J.",WITH THE VOTE
P80001571,C00748301,2020,45950.65,4,O,P80001571,C00748301,"TRUMP, DONALD J.",BLOC PAC
P80001571,C00748582,2020,408117.17,110,O,P80001571,C00748582,"TRUMP, DONALD J.",REALLY AMERICAN PAC
P80001571,C00748798,2020,763321.24,13,O,P80001571,C00748798,"TRUMP, DONALD J.",CENTER FOR ESSENTIAL INFORMATION
P80001571,C00749143,2020,1200000.00,12,O,P80001571,C00749143,"TRUMP, DONALD J.",DEFEAT BY TWEET
P80001571,C00749317,2020,42.17,2,S,P80001571,C00749317,"TRUMP, DONALD J.",MIDLAND COUNTY REPUBLICAN COMMITTEE 2020
P80001571,C00749358,2020,8865.00,6,O,P80001571,C00749358,"TRUMP, DONALD J.",DON'T LOOK AWAY INC
P80001571,C00749671,2020,38992.04,5,S,P80001571,C00749671,"TRUMP, DONALD J.",CITIZENS FOR FREE ENTERPRISE
P80001571,C00749952,2020,265.84,7,O,P80001571,C00749952,"TRUMP, DONALD J.",BEST DAYS AHEAD
P80001571,C00750224,2020,17262.55,35,S,P80001571,C00750224,"TRUMP, DONALD J.",CONCERNED AMERICANS FOR AMERICA
P80001571,C00750497,2020,36723.00,13,O,P80001571,C00750497,"TRUMP, DONALD J.",NEW AMERICAN VOICES
P80001571,C00751420,2020,3290484.29,34,O,P80001571,C00751420,"TRUMP, DONALD J.",REPUBLICAN VOTERS AGAINST TRUMP INC
P80001571,C00752576,2020,23376.83,3,O,P80001571,C00752576,"TRUMP, DONALD J.",OUR VOICE OUR VOTE ARIZONA PAC
P80001571,C00752691,2020,1004649.27,34,O,P80001571,C00752691,"TRUMP, DONALD J.",ONE FOR ALL COMMITTEE
P80001571,C00752808,2020,39650.00,9,O,P80001571,C00752808,"TRUMP, DONALD J.",ELEVENTHREE
P80001571,C00752808,2020,7571.14,2,S,P80001571,C00752808,"TRUMP, DONALD J.",ELEVENTHREE
P80001571,C00753046,2020,3459.06,10,S,P80001571,C00753046,"TRUMP, DONALD J.",REPUBLICAN VOTERS OF TEXAS-PAC
P80001571,C00753251,2020,14500.00,4,S,P80001571,C00753251,"TRUMP, DONALD J.",SAVE AMERICA PAC
P80001571,C00753277,2020,251936.00,6,O,P80001571,C00753277,"TRUMP, DONALD J.",BLACK VOTERS MATTER ACTION PAC
P80001571,C00753293,2020,77667.50,8,O,P80001571,C00753293,"TRUMP, DONALD J.",BLUE TEXAS PAC
P80001571,C00753640,2020,103993.40,1,O,P80001571,C00753640,"TRUMP, DONALD J.",MICHIGAN ACTION - FEDERAL ACCOUNT
P80001571,C00753673,2020,6645.50,4,S,P80001571,C00753673,"TRUMP, DONALD J.",AMERICAN VETERANS FOR THE HOME FRONT
P80001571,C00753814,2020,705.14,4,O,P80001571,C00753814,"TRUMP, DONALD J.",MEME PAC
P80001571,C00754051,2020,3537666.14,48,O,P80001571,C00754051,"TRUMP, DONALD J.",TAKE BACK 2020
P80001571,C00754218,2020,9236.50,15,S,P80001571,C00754218,"TRUMP, DONALD J.",TEXAS ALLIANCE FOR LIFE FED PAC
P80001571,C00754549,2020,9668.00,5,S,P80001571,C00754549,"TRUMP, DONALD J.",VAL PAC -- FEDERAL INC.
P80001571,C00754671,2020,525390.48,350,O,P80001571,C00754671,"TRUMP, DONALD J.",UNITED WE DREAM ACTION PAC
P80001571,C00755116,2020,5159.00,1,O,P80001571,C00755116,"TRUMP, DONALD J.",ARTISTS FOR A MORE PEACEFUL AMERICA
P80001571,C00755132,2020,172364.67,10,O,P80001571,C00755132,"TRUMP, DONALD J.",RECLAIM OUR PARTY
P80001571,C00755793,2020,1000.00,1,S,P80001571,C00755793,"TRUMP, DONALD J.",OUR AMERICA
P80001571,C00756031,2020,36.40,1,O,P80001571,C00756031,"TRUMP, DONALD J.",OUR PRESIDENT
P80001571,C00756254,2020,246396.81,45,S,P80001571,C00756254,"TRUMP, DONALD J.",JEWSCHOOSE4MOREYEARS
P80001571,C00756270,2020,42852.92,2,S,P80001571,C00756270,"TRUMP, DONALD J.",COMMITTEE TO RE-ELECT THE PRESIDENT
P80001571,C00756635,2020,34700.00,4,O,P80001571,C00756635,"TRUMP, DONALD J.",AMERICANS FOR DECENCY AND DEMOCRACY
P80001571,C00756643,2020,20650.00,2,S,P80001571,C00756643,"TRUMP, DONALD J.",HEROES PAC INC.
P80001571,C00756858,2020,17146.75,3,S,P80001571,C00756858,"TRUMP, DONALD J.",KEEP FL GREAT PAC
P80001571,C00756940,2020,379277.94,7,O,P80001571,C00756940,"TRUMP, DONALD J.",TEXAS ORGANIZING PROJECT POLITICAL ACTION COMMITTEE
P80001571,C00756965,2020,2944.38,2,O,P80001571,C00756965,"TRUMP, DONALD J.",THE DEMOCRATIC SENATE ACTION COMMITTEE
P80001571,C00756973,2020,104632.00,5,O,P80001571,C00756973,"TRUMP, DONALD J.",E PLURIBUS PAC
P80001571,C00757005,2020,46086.65,3,O,P80001571,C00757005,"TRUMP, DONALD J.",CHAMPIONING AMERICA AT HER BEST
P80001571,C00757096,2020,266.00,2,O,P80001571,C00757096,"TRUMP, DONALD J.",TJD
P80001571,C00757138,2020,16500.00,1,S,P80001571,C00757138,"TRUMP, DONALD J.",CHINESE AMERICAN PATRIOTS
P80001571,C00757427,2020,2368.50,2,S,P80001571,C00757427,"TRUMP, DONALD J.","SG PAC, INC."
P80001571,C00757500,2020,4861.69,8,O,P80001571,C00757500,"TRUMP, DONALD J.",ERNIE AND DEBBIE
P80001571,C00757666,2020,34672.90,12,O,P80001571,C00757666,"TRUMP, DONALD J.",WIN AMERICA BACK PAC
P80001571,C00757740,2020,20150.00,4,S,P80001571,C00757740,"TRUMP, DONALD J.",BAY COUNTY REPUBLICAN PARTY COMMITTEE
P80001571,C00757997,2020,4500.00,2,O,P80001571,C00757997,"TRUMP, DONALD J.",COMMITTEE FOR COMMON SENSE VOTES IN PA
P80001571,C00758086,2020,54436.13,18,O,P80001571,C00758086,"TRUMP, DONALD J.",UNITED AGAINST WHITE SUPREMACY
P80001571,C00758102,2020,556.28,1,O,P80001571,C00758102,"TRUMP, DONALD J.",MOVE AHEAD USA
P80001571,C00758292,2020,8200.00,3,S,P80001571,C00758292,"TRUMP, DONALD J.","PATRIOTIC LEGAL IMMIGRANTS USA, INC."
P80001571,C00758441,2020,18534.43,33,O,P80001571,C00758441,"TRUMP, DONALD J.",WOMEN FOR A MORE CHRISTIAN AMERICA
P80001571,C00758441,2020,30.00,1,S,P80001571,C00758441,"TRUMP, DONALD J.",WOMEN FOR A MORE CHRISTIAN AMERICA
P80001571,C00758698,2020,9009.16,11,S,P80001571,C00758698,"TRUMP, DONALD J.",CHINESE AMERICAN REPUBLICANS INC
P80001571,C00759142,2020,1735.00,4,S,P80001571,C00759142,"TRUMP, DONALD J.",COMMITTEE FOR DEFENDING AMERICAN VALUES
P80001571,C00759159,2020,14127.56,2,O,P80001571,C00759159,"TRUMP, DONALD J.",THE FUTURE WE NEED
P80001571,C00759449,2020,2426.00,3,S,P80001571,C00759449,"TRUMP, DONALD J.",2034 PAC
P80001571,C00759597,2020,11536.01,18,O,P80001571,C00759597,"TRUMP, DONALD J.",WORKING PEOPLE RISING
P80001571,C00759811,2020,600.00,1,S,P80001571,C00759811,"TRUMP, DONALD J.",RAISE UP
P80001571,C00760116,2020,486178.36,7,O,P80001571,C00760116,"TRUMP, DONALD J.",THE 9
P80001571,C00760488,2020,213046.97,2,O,P80001571,C00760488,"TRUMP, DONALD J.",WOMEN'S MARCH WIN
P80001571,C00760553,2020,28661.56,2,S,P80001571,C00760553,"TRUMP, DONALD J.",SAFE AND SECURE AMERICA PAC
P80001571,C00760678,2020,759625.00,10,O,P80001571,C00760678,"TRUMP, DONALD J.",BLACK VOTE PA
P80001571,C00760702,2020,784.19,1,O,P80001571,C00760702,"TRUMP, DONALD J.",COMMITTEE TO AFFECT CHANGE
P80001571,C00760728,2020,151559.00,13,O,P80001571,C00760728,"TRUMP, DONALD J.",NOT OUR FAITH
P80001571,C00760801,2020,192730.50,4,O,P80001571,C00760801,"TRUMP, DONALD J.",THE TURNOUT PROJECT
P80001571,C00760835,2020,37978.52,2,O,P80001571,C00760835,"TRUMP, DONALD J.",LOSERS AND SUCKERS VOTE
P80001571,C00761205,2020,742.75,12,S,P80001571,C00761205,"TRUMP, DONALD J.",FREEDOM THROUGH TRUTH
P80001571,C00761569,2020,5000.00,1,S,P80001571,C00761569,"TRUMP, DONALD J.",NO TO JOE PAC
P80001571,C90004185,2020,21645.45,2,O,P80001571,C90004185,"TRUMP, DONALD J.",NARAL PRO-CHOICE AMERICA
P80001571,C90010620,2020,92464.77,8,O,P80001571,C90010620,"TRUMP, DONALD J.",VOTEVETS.ORG ACTION FUND
P80001571,C90011156,2020,521245.00,5,O,P80001571,C90011156,"TRUMP, DONALD J.",WORKING AMERICA
P80001571,C90011172,2020,269318.46,5,O,P80001571,C90011172,"TRUMP, DONALD J.",AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO
P80001571,C90011438,2020,5790.00,1,O,P80001571,C90011438,"TRUMP, DONALD J.",NEW FLORIDA MAJORITY
P80001571,C90011800,2020,468220.89,16,S,P80001571,C90011800,"TRUMP, DONALD J.",CATHOLICVOTE.ORG
P80001571,C90012071,2020,448370.50,6,O,P80001571,C90012071,"TRUMP, DONALD J.",PEOPLE FOR THE AMERICAN WAY
P80001571,C90013376,2020,569974.61,48,O,P80001571,C90013376,"TRUMP, DONALD J.",UNITE HERE TIP STATE & LOCAL FUND
P80001571,C90013897,2020,114252.15,21,O,P80001571,C90013897,"TRUMP, DONALD J.",IOWA CITIZENS FOR COMMUNITY IMPROVEMENT ACTION FUND
P80001571,C90013947,2020,2213.08,10,S,P80001571,C90013947,"TRUMP, DONALD J.",WISCONSIN FAMILY ACTION INC
P80001571,C90014895,2020,56869.82,4,O,P80001571,C90014895,"TRUMP, DONALD J.",ENVIRONMENTAL DEFENSE ACTION FUND
P80001571,C90015140,2020,292446.17,15,O,P80001571,C90015140,"TRUMP, DONALD J.",AFT SOLIDARITY
P80001571,C90015215,2020,23338.25,2,O,P80001571,C90015215,"TRUMP, DONALD J.",CASA IN ACTION INC.
P80001571,C90015934,2020,85.60,2,S,P80001571,C90015934,"TRUMP, DONALD J.",ROBERT BLAISE TRETTIS
P80001571,C90016023,2020,14693.54,1,O,P80001571,C90016023,"TRUMP, DONALD J.",32BJ UNITED AMERICAN DREAM FUND
P80001571,C90016072,2020,36911.47,7,O,P80001571,C90016072,"TRUMP, DONALD J.",BEND THE ARC JEWISH ACTION INC
P80001571,C90016510,2020,9436.94,6,O,P80001571,C90016510,"TRUMP, DONALD J.",PLANNED PARENTHOOD ADVOCATES OF WISCONSIN POLITICAL FUND
P80001571,C90016833,2020,26800.00,1,O,P80001571,C90016833,"TRUMP, DONALD J.",PEOPLE'S ACTION
P80001571,C90016973,2020,24004.56,17,O,P80001571,C90016973,"TRUMP, DONALD J.","GREENPEACE, INC."
P80001571,C90017039,2020,131681.12,2,O,P80001571,C90017039,"TRUMP, DONALD J.",NEW DIRECTION PAC
P80001571,C90017443,2020,332197.70,58,O,P80001571,C90017443,"TRUMP, DONALD J.",PENNSYLVANIA UNITED
P80001571,C90017492,2020,1264.50,7,O,P80001571,C90017492,"TRUMP, DONALD J.",INDIVISIBLE PROJECT INC.
P80001571,C90017740,2020,91343.79,13,S,P80001571,C90017740,"TRUMP, DONALD J.",FAMILY POLICY ALLIANCE
P80001571,C90017815,2020,11050.00,2,O,P80001571,C90017815,"TRUMP, DONALD J.",ALIANZA FOR PROGRESS INC.
P80001571,C90017898,2020,45636.62,178,O,P80001571,C90017898,"TRUMP, DONALD J.",PROTECT OUR WINTERS ACTION FUND
P80001571,C90017898,2020,841.71,4,S,P80001571,C90017898,"TRUMP, DONALD J.",PROTECT OUR WINTERS ACTION FUND
P80001571,C90017955,2020,12173.16,8,O,P80001571,C90017955,"TRUMP, DONALD J.",SERVICE EMPLOYEES INTERNATIONAL UNION POLITICAL EDUCATION AND ACTION FUND
P80001571,C90017971,2020,155841.73,12,S,P80001571,C90017971,"TRUMP, DONALD J.",WMC JOBS FUND
P80001571,C90017997,2020,4284.13,20,O,P80001571,C90017997,"TRUMP, DONALD J.",BLACK PROGRESSIVE ACTION COALITION
